('mildness', 'mean', 'school')
('PROPN', 'have', 'decision')
('area', 'have', 'home')
('PROPN', 'represent', 'outlook')
('street', 'contain', 'scene')
('PROPN', 'sue', 'PROPN')
('rule', 'ban', 'resident')
('invasion', 'alienate', 'many')
('PROPN', 'plead', 'PROPN')
('growth', 'have', 'impact')
('scientist', 'be', 'microalgae')
('PROPN', 'would', 'spade')
('PROPN', 'throw', 'spade')
('PROPN', 'want', 'what')
('PROPN', 'have', 'scholar')
('t', 'hear', 'snap')
('PROPN', 'score', 'goal')
('PROPN', 'drop', 'glove')
('prisoner', 'have', 'right')
('demand', 'have', 'specter')
('PROPN', 'tape', 'drain')
('t', 'expect', 'type')
('medium', 'see', 'picture')
('PROPN', 'pilot', 'caravan')
('PROPN', 'reveal', 'concern')
('extremist', 'be', 'military')
('PROPN', 'score', 'point')
('network', 'isn', 't')
('PROPN', 'put', 'PROPN')
('king', 'could', 'work')
('PROPN', 'seduce', 'nymph')
('PROPN', 'be', 'stock')
('PROPN', 'be', 'that')
('bank', 'provide', 'solution')
('PROPN', 'visit', 'PROPN')
('mullah', 'take', 'advantage')
('people', 'have', 'case')
('people', 'have', 'case')
('member', 'reject', 'offer')
('lawyer', 'offer', 'advice')
('patient', 'refuse', 'treatment')
('lawyer', 'never', 'wrongdoing')
('PROPN', 'report', 'loss')
('supporter', 'deliver', 'ballot')
('administration', 'would', 'plan')
('PROPN', 'can', 'that')
('one', 'could', 'case')
('government', 'predict', 'rate')
('school', 'receive', '11,629')
('PROPN', 'have', 'PROPN')
('panel', 'will', 'policy')
('PROPN', 'lose', 'control')
('musician', 'earn', 'place')
('people', 'may', 'that')
('people', 'haven', 't')
('PROPN', 'miss', 'ride')
('PROPN', 'will', 'opportunity')
('user', 'can', 'much')
('t', 'be', 'much')
('audience', 'include', 'man')
('module', 'offer', 'range')
('paper', 'reflect', 'concern')
('crash', 'have', 'calendar')
('PROPN', 'slash', 'rating')
('PROPN', 'to', 'district')
('organism', 'have', 'PROPN')
('PROPN', 'abandon', 'bid')
('buyer', 'should', 'factor')
('t', 'throw', 'pass')
('nation', 'will', 'opportunity')
('action', 'violate', 'pledge')
('man', 'look', 'hole')
('man', 'find', 'hole')
('neighbour', 'have', 'it')
('meeting', 'take', 'place')
('belief', 'express', 'itself')
('band', 'roam', 'street')
('PROPN', 'announce', 'selection')
('people', 'wouldn', 'read')
('caprio', 'isn', 'one')
('PROPN', 'make', 'decision')
('PROPN', 'have', 'act')
('environmentalist', 'rescue', 'penguin')
('one', 'be', 'knife')
('father', 'have', 'job')
('throw', 'to', 'PROPN')
('PROPN', 'end', 'season')
('PROPN', 'win', 'title')
('nature', 'have', 'call')
('bank', 'will', 'show')
('PROPN', 'will', 'damage')
('people', 'to', 'life')
('people', 'will', 'activity')
('term', 'be', 'PROPN')
('term', 'decouple', 'PROPN')
('government', 'would', 'charge')
('t', 'have', 'child')
('survivor', 'would', 'PROPN')
('tech', 'decide', 'surgery')
('PROPN', 'create', 'website')
('rickroller', 'set', 'site')
('PROPN', 'have', 'most')
('figure', 'do', 'nothing')
('PROPN', 'tell', 'reporter')
('mother', 'leave', 'husband')
('overhaul', 'lose', 'support')
('PROPN', 'make', 'themselves')
('zimbabwe', 'face', 'inflation')
('strike', 'end', 'career')
('deposit', 'could', 'damage')
('user', 'can', 'idea')
('actor', 'crash', 'motorcycle')
('kick', 'come', 'top')
('kick', 'skim', 'top')
('board', 'have', 'candidate')
('PROPN', 'begin', 'effort')
('thousand', 'lose', 'business')
('man', 'want', 'PROPN')
('concentration', 'be', 'militant')
('theatregoer', 'can', 'ticket')
('plea', 'echo', 'call')
('release', 'have', 'justice')
('datum', 'weigh', 'sentiment')
('member', 'throw', 'grenade')
('PROPN', 'bless', 'PROPN')
('t', 'control', 'pass')
('PROPN', 'cite', 'year')
('PROPN', 'could', 'switch')
('sheep', 'cluster', 'taste')
('people', 'can', 'journey')
('politician', 'lead', 'thousand')
('PROPN', 'could', 'financing')
('investor', 'shore', 'profit')
('office', 'receive', 'fax')
('PROPN', 'would', 'they')
('PROPN', 'describe', 'crime')
('insolvency', 'cover', 'company')
('PROPN', 'rise', 'point')
('band', 'play', 'music')
('band', 'lay', 'wreath')
('police', 'enter', 'site')
('troop', 'could', 'surveillance')
('PROPN', 'back', 'reinstatement')
('doctor', 'be', 'survivor')
('movement', 'pose', 'challenge')
('percent', 'offer', 'coverage')
('plan', 'would', 'method')
('leader', 'will', 'money')
('leader', 'save', 'money')
('leader', 'take', 'choice')
('man', 'hold', 'fire')
('researcher', 'recognise', 'marsupial')
('researcher', 'recognise', 'scientist')
('PROPN', 'choose', 'work')
('handbag', 'can', 'accent')
('player', 'threaten', 'rebellion')
('prosecutor', 'want', 'record')
('PROPN', 'repress', 'minority')
('caroline', 'commit', 'suicide')
('focus', 'will', 'fall')
('vehicle', 'have', 'item')
('member', 'will', 'what')
('pichushkin', 'go', 'police')
('pichushkin', 'lead', 'police')
('state', 'establish', 'zone')
('man', 'take', 'bomb')
('t', 'have', 'interest')
('PROPN', 'tell', 'reporter')
('internet', 'have', 'structure')
('revolutionary', 'want', 'whatever')
('PROPN', 'buy', 'acre')
('card', 'cost', '25')
('authority', 'refuse', 'access')
('nephro', 'have', 'PROPN')
('book', 'could', 'cook')
('PROPN', 'receive', '270,000')
('t', 'discuss', 'connection')
('medium', 'have', 'flicker')
('PROPN', 'score', 'point')
('PROPN', 'have', 'rebound')
('PROPN', 'know', 'that')
('PROPN', 'have', 'accuracy')
('official', 'tell', 'PROPN')
('PROPN', 'tell', 'reporter')
('PROPN', 'have', 'decision')
('flooding', 'cause', 'death')
('flooding', 'affect', 'people')
('people', 'be', 'back')
('PROPN', 'to', 'lead')
('school', 'have', 'program')
('client', 'would', 'charge')
('client', 'make', 'application')
('PROPN', 'tell', 'magazine')
('percent', 'have', 'beginning')
('installation', 'mark', 'era')
('PROPN', 'make', 'pointer')
('magistrate', 'have', 'member')
('PROPN', 'promise', 'lot')
('official', 'be', 'damage')
('PROPN', 'tell', 'investigator')
('trader', 'have', 'dollar')
('motorist', 'face', 'delay')
('judge', 'can', 'juvenile')
('equity', 'will', 'household')
('hotel', 'reopen', 'room')
('sale', 'have', 'interest')
('inspection', 'find', 'problem')
('train', 'have', 'passenger')
('t', 'have', 'it')
('PROPN', 'have', 'word')
('t', 'crack', 'nut')
('punishment', 'could', 'end')
('PROPN', 'might', 'it')
('trophy', 'adorn', 'space')
('place', 'have', 'feel')
('PROPN', 'have', 'more')
('relative', 'have', 'inkling')
('PROPN', 'would', 'cabinet')
('PROPN', 'have', 'morning')
('venture', 'will', 'ship')
('venture', 'support', 'ship')
('official', 'have', 'team')
('assassination', 'have', 'violence')
('assassination', 'throw', 'election')
('visit', 'could', 'he')
('stephen', 'provide', 'estimate')
('shop', 'take', '500')
('shooting', 'take', 'place')
('PROPN', 'redirect', 'shot')
('PROPN', 'be', 'interest')
('regime', 'have', 'it')
('PROPN', 'have', 'attention')
('background', 'to', 'decision')
('man', 'show', 'sign')
('PROPN', 'will', 'lead')
('committee', 'have', 'hearing')
('government', 'have', 'that')
('labour', 'have', 'other')
('member', 'run', 'clinic')
('attack', 'vindicate', 'he')
('backing', 'spur', 'dream')
('poverty', 'have', 'statelet')
('breakthrough', 'would', 'document')
('PROPN', 'defeat', 'PROPN')
('fact', 'remind', 'we')
('decision', 'can', 'winner')
('PROPN', 'have', 'member')
('PROPN', 'deserve', 'praise')
('people', 'have', 'attack')
('person', 'can', 'person')
('guy', 'ask', 'I')
('PROPN', 'get', 'deficit')
('investigator', 'be', 'possibility')
('PROPN', 'be', 'support')
('woman', 'to', 'dream')
('PROPN', 'have', 'WMD')
('investor', 'to', 'money')
('salmonella', 'contaminate', 'tomato')
('feeling', 'stop', 'I')
('incident', 'raise', 'alarm')
('PROPN', 'provide', 'information')
('officer', 'use', 'PROPN')
('PROPN', 'learn', 'much')
('baby', 'tell', 'meeting')
('investigation', 'find', 'drink')
('population', 'be', '300,000')
('officer', 'have', 'team')
('middleman', 'can', 'chief')
('pirate', 'keep', 'PROPN')
('t', 'get', 'it')
('PROPN', 'oppose', 'which')
('PROPN', 'would', 'PROPN')
('PROPN', 'have', '21')
('PROPN', 'increase', 'demand')
('move', 'could', 'gain')
('vaccine', 'have', 'approval')
('question', 'prompt', 'week')
('PROPN', 'could', 'dividend')
('doc', 'give', 'these')
('force', 'have', 'PROPN')
('briton', 'carry', 'bombing')
('jury', 'hear', 'exhibit')
('jury', 'examine', 'exhibit')
('jury', 'watch', 'day')
('suspect', 'need', 'licence')
('PROPN', 'string', 'completion')
('poll', 'show', 'charging')
('stamp', 'match', 'ammunition')
('PROPN', 'make', 'that')
('PROPN', 'ask', 'he')
('woman', 'tilt', 'percent')
('town', 'play', 'role')
('PROPN', 'have', 'point')
('bug', 'cause', 'sickness')
('PROPN', 'tell', 'magazine')
('representative', 'attend', 'meeting')
('PROPN', 'take', 'trip')
('PROPN', 'have', 'season')
('PROPN', 'have', 'way')
('million', 'be', 'choice')
('PROPN', 'be', 'job')
('office', 'can', 'anyone')
('office', 'can', 'finding')
('language', 'give', 'percent')
('return', 'follow', 'violence')
('death', 'change', 'he')
('referee', 'do', 'incident')
('weed', 'love', 'garden')
('scientist', 'have', 'clue')
('t', 'spend', 'decade')
('PROPN', 'make', 'remark')
('party', 'to', 'stranglehold')
('money', 'have', 'PROPN')
('PROPN', 'say', 'care')
('group', 'accuse', 'he')
('petition', 'have', 'signature')
('PROPN', 'have', 'attorney')
('history', 'teach', 'anything')
('PROPN', 'get', 'break')
('PROPN', 'raise', 'concern')
('PROPN', 'receive', 'vote')
('PROPN', 'be', 'promotion')
('concept', 'have', 'problem')
('people', 'see', 'colorblind')
('PROPN', 'will', 'strategy')
('government', 'have', 'bid')
('leader', 'make', 'statement')
('nation', 'express', 'support')
('club', 'end', 'stalemate')
('bank', 'will', 'intention')
('job', 'pay', '250')
('PROPN', 'watch', 'race')
('official', 'adopt', 'camouflage')
('ship', 'may', 'cable')
('PROPN', 'know', 'man')
('PROPN', 'thread', 'four')
('PROPN', 'offer', 'lowdown')
('police', 'be', 'road')
('PROPN', 'build', 'lead')
('money', 'will', 'building')
('ministry', 'attribute', 'drop')
('official', 'see', 'PROPN')
('prosecutor', 'charge', 'he')
('PROPN', 'have', 'step')
('spear', 'hand', 'child')
('grief', 'hold', 'sway')
('grief', 'cancel', 'booking')
('force', 'have', 'PROPN')
('judge', 'have', 'retrial')
('action', 'give', 'hope')
('hospital', 'be', 'PROPN')
('PROPN', 'drop', 'player')
('PROPN', 'force', 'PROPN')
('PROPN', 'batter', 'coast')
('PROPN', 'rule', 't')
('bank', 'have', 'time')
('PROPN', 'deserve', 'consecration')
('gunman', 'wound', 'driver')
('PROPN', 'buy', 'share')
('PROPN', 'have', 'shrine')
('PROPN', 'challenge', 'PROPN')
('doctor', 'will', 'regiman')
('win', 'put', 'PROPN')
('council', 'to', 'issue')
('PROPN', 'buy', 'set')
('programme', 'will', 'you')
('minister', 'issue', 'statement')
('man', 'obtain', 'instruction')
('portrait', 'capture', 'determination')
('PROPN', 'claim', 'all')
('PROPN', 'have', 'all')
('PROPN', 'be', 'much')
('bakery', 'arrachera', 'bread')
('phisher', 'send', 'e')
('announcement', 'mark', 'blow')
('rage', 'break', 'surface')
('PROPN', 'have', 'operation')
('PROPN', 'hand', 'PROPN')
('people', 'be', 'we')
('neighbor', 'have', 'talk')
('PROPN', 'have', 'graviance')
('PROPN', 'stay', 'lead')
('PROPN', 'give', 'lead')
('government', 'be', 'precaution')
('judge', 'will', 'say')
('child', 'lead', 'process')
('PROPN', 'open', 'bookstore')
('PROPN', 'celebrate', 'championship')
('news', 'follow', 'report')
('Police', 'issue', 'appeal')
('PROPN', 'take', 'it')
('PROPN', 'define', 'it')
('delegate', 'say', 'duty')
('delegate', 'feel', 'duty')
('PROPN', 'can', 'criticism')
('veteran', 'mobilise', 'van')
('memorial', 'decorate', 'yard')
('quake', 'cause', 'tsunami')
('president', 'have', 'idea')
('estimate', 'suggest', 'idea')
('datum', 'indicate', 'percent')
('economy', 'expand', 'percent')
('medicine', 'include', '36')
('examiner', 'have', 'step')
('examiner', 'do', 'step')
('t', 'make', 'plan')
('film', 'have', 'supporter')
('investigator', 'examine', 'child')
('music', 'can', 'fan')
('minister', 'will', 'reply')
('PROPN', 'plan', 'wrinkle')
('PROPN', 'have', 'utmost')
('meeting', 'resume', 'talk')
('PROPN', 'cut', 'that')
('employer', 'predict', 'shock')
('PROPN', 'tell', 'PROPN')
('PROPN', 'create', 'lesson')
('analyst', 'watch', 'figure')
('bickering', 'have', 'PROPN')
('immigrant', 'have', 'friend')
('relocation', 'carry', 'estimate')
('PROPN', 'might', 'time')
('notice', 'take', 'week')
('move', 'follow', 'outrage')
('guest', 'include', 'candidate')
('strain', 'could', 'legion')
('schoolmate', 'call', 'he')
('client', 'include', 'PROPN')
('action', 'will', 'PROPN')
('agency', 'make', 'progress')
('sanction', 'put', 'pressure')
('sculpture', 'have', 'presence')
('PROPN', 'have', 'claim')
('authority', 'be', 'race')
('party', 'draw', 'draft')
('PROPN', 'hold', 'primary')
('PROPN', 'win', 'matchup')
('PROPN', 'contribute', 'imagery')
('PROPN', 'promise', 'relation')
('spokesman', 'note', 'condition')
('PROPN', 'expel', 'diplomat')
('PROPN', 'boot', 'diplomat')
('operation', 'would', 'effort')
('PROPN', 'have', 'restraint')
('call', 'might', 'day')
('deal', 'give', 'PROPN')
('PROPN', 'pay', 'euro')
('court', 'order', 'police')
('monarch', 'force', 'subject')
('goal', 'change', 'game')
('service', 'be', 'traction')
('family', 'be', 'bill')
('spawn', 'see', 'himself')
('PROPN', 'have', 'message')
('PROPN', 'mark', 'period')
('leader', 'have', 'law')
('PROPN', 'have', 'feeling')
('PROPN', 'would', 'move')
('people', 'have', 'request')
('player', 'drop', 'he')
('rebel', 'have', 'candidate')
('PROPN', 'have', 'row')
('pullout', 'honour', 'pledge')
('flick', 'release', 'PROPN')
('PROPN', 'tell', 'reporter')
('man', 'threaten', 'staff')
('man', 'steal', 'cash')
('PROPN', 'can', 'improvement')
('woman', 'undermine', 'movement')
('shutdown', 'would', 'spread')
('shutdown', 'limit', 'number')
('PROPN', 'demand', 'retribution')
('topping', 'do', 'base')
('inexperience', 'lead', 'stage')
('inexperience', 'set', 'stage')
('PROPN', 'tell', 'PROPN')
('page', 'have', 'fever')
('t', 'buy', 'house')
('result', 'raise', 'doubt')
('recession', 'be', 'dispute')
('t', 'have', 'fact')
('commander', 'have', 'step')
('economy', 'have', 'corner')
('PROPN', 'do', 'it')
('clawback', 'be', 'criminal')
('t', 'have', 'gain')
('militia', 'attack', 'force')
('report', 'include', '25,000')
('time', 'overtake', 'project')
('murder', 'could', 'militant')
('lender', 'be', 'focus')
('assailant', 'flee', 'scene')
('majority', 'will', 'resistance')
('commentator', 'know', 'identity')
('t', 'know', 'relative')
('PROPN', 'show', 'life')
('PROPN', 'struggle', 'championship')
('PROPN', 'write', 'she')
('PROPN', 'choose', 'she')
('expert', 'tell', 'conference')
('politic', 'can', 'job')
('PROPN', 'suspend', 'staffer')
('PROPN', 'win', 'election')
('head', 'will', 'pat')
('candidate', 'reach', 'majority')
('man', 'attack', 'he')
('demand', 'fuel', 'overfishing')
('PROPN', 'kill', 'hope')
('party', 'lose', 'three')
('stem', 'will', 'flower')
('universe', 'have', 'dimension')
('language', 'give', 'many')
('PROPN', 'tell', 'jury')
('PROPN', 'close', 'game')
('PROPN', 'open', 'cafe')
('people', 'can', 'cup')
('people', 'enjoy', 'cup')
('audit', 'cover', 'hospital')
('rabbi', 'come', 'contribution')
('friend', 'list', 'information')
('PROPN', 'have', 'yard')
('PROPN', 'have', 'yard')
('PROPN', 'have', 'homer')
('quartet', 'play', 'PROPN')
('Police', 'urge', 'anyone')
('taxpayer', 'may', 'wait')
('PROPN', 'have', 'version')
('PROPN', 'want', 'which')
('army', 'will', 'afternoon')
('court', 'turn', 'appeal')
('strategy', 'cover', 'sector')
('collider', 'could', 'hole')
('t', 'have', 'access')
('people', 'have', 'right')
('PROPN', 'take', 'lead')
('PROPN', 'grab', 'rung')
('sea', 'can', 'risk')
('student', 'have', 'virus')
('disease', 'can', 'memory')
('disease', 'find', 'way')
('raid', 'may', 'site')
('science', 'learn', 'more')
('thinker', 'have', 'crisis')
('collision', 'leave', 'leg')
('climate', 'leave', 'household')
('PROPN', 'can', 'fit')
('PROPN', 'do', 'action')
('hotwalker', 'pass', 'glance')
('PROPN', 'cast', 'glance')
('expert', 'have', 'infection')
('rebel', 'will', 'call')
('government', 'can', 'that')
('lawsuit', 'claim', 'damage')
('PROPN', 'take', 'office')
('federer', 'have', 'season')
('PROPN', 'should', 'anything')
('manufacturer', 'have', 'development')
('diplomat', 'be', 'support')
('PROPN', 'take', 'two')
('PROPN', 'to', 'rethink')
('people', 'will', 'that')
('player', 'have', 'point')
('land', 'be', 'lawsuit')
('root', 'have', 'little')
('tv', 'delay', 'start')
('group', 'have', 'moniker')
('force', 'have', 'role')
('killing', 'echo', 'attack')
('home', 'smell', 'glimmer')
('talk', 'have', 'agreement')
('observer', 'to', 'round')
('percent', 'show', 'sign')
('scientist', 'study', 'gene')
('half', 'involve', 'production')
('PROPN', 'rally', 'PROPN')
('PROPN', 'expect', 'cent')
('survey', 'indicate', 'extreme')
('PROPN', 'pass', 'bill')
('nurse', 'find', 'success')
('spinto', 'describe', 'role')
('fighting', 'have', 'PROPN')
('percent', 'have', 'improvement')
('percent', 'to', 'defect')
('industry', 'ready', 'itself')
('number', 'have', 'trade')
('farmer', 'be', 'trade')
('leader', 'deliver', 'lecture')
('lender', 'face', 'period')
('PROPN', 'say', 'boy')
('one', 'say', 'it')
('company', 'must', 'report')
('government', 'buy', 'stake')
('photo', 'show', 'limb')
('PROPN', 'must', 'blessing')
('figure', 'suggest', 'problem')
('PROPN', 'say', 'video')
('PROPN', 'post', 'video')
('PROPN', 'feature', 'message')
('PROPN', 'supply', 'retailer')
('PROPN', 'raise', 'bid')
('company', 'be', 'message')
('company', 'reset', 'password')
('director', 'want', 'veteran')
('finding', 'have', 'core')
('girl', 'pose', 'question')
('lender', 'have', 'rate')
('PROPN', 'have', 'PROPN')
('participant', 'attend', 'seminar')
('device', 'would', 'rhythm')
('PROPN', 'keep', 'ticking')
('company', 'generate', 'percent')
('airline', 'may', 'charge')
('navy', 'have', 'patrol')
('PROPN', 'play', 'instrument')
('PROPN', 'attend', 'which')
('PROPN', 'replace', 'PROPN')
('instrument', 'adopt', 'technology')
('PROPN', 'shut', 'airport')
('PROPN', 'have', 'side')
('region', 'could', 'self')
('t', 'get', 'we')
('officer', 'burst', 'car')
