('mildness', 'mean', 'school')
('occupation', 'have', 'determination')
('PROPN', 'tell', 'PROPN')
('PROPN', 'dump', 'project')
('people', 'remember', 'that')
('leak', 'would', 'much')
('response', 'will', 'way')
('PROPN', 'unveil', 'proposal')
('PROPN', 'accuse', 'PROPN')
('plan', 'would', 'road')
('plan', 'modernize', 'school')
('PROPN', 'find', 'way')
('study', 'find', 'woman')
('project', 'will', 'influx')
('firm', 'encourage', 'people')
('report', 'raise', 'warning')
('premier', 'urge', 'PROPN')
('show', 'take', 'place')
('PROPN', 'step', 'battle')
('customer', 'to', 'amount')
('PROPN', 'return', 'starter')
('investor', 'put', 'worry')
('PROPN', 'tell', 'story')
('lot', 'do', 'same')
('PROPN', 'have', 'music')
('PROPN', 'come', 'run')
('PROPN', 'give', 'run')
('film', 'spotlight', 'part')
('t', 'do', 'it')
('PROPN', 'have', 'routine')
('PROPN', 'devalue', 'window')
('PROPN', 'discuss', 'importance')
('PROPN', 'have', 'apology')
('PROPN', 'offer', 'functionality')
('mom', 'invite', 'dozen')
('PROPN', 'have', 'blogger')
('PROPN', 'will', 'charge')
('PROPN', 'recognize', 'PROPN')
('citizen', 'suffer', 'example')
('scientist', 'have', 'piece')
('race', 'take', 'place')
('PROPN', 'compound', 'wastefulness')
('rule', 'allow', 'space')
('PROPN', 'build', 'base')
('bud', 'will', 'bolt')
('PROPN', 'find', 'himself')
('woman', 'be', 'husband')
('PROPN', 'run', 'operation')
('PROPN', 'have', 'thousand')
('rain', 'knock', 'power')
('PROPN', 'have', 'profession')
('shift', 'must', 'loss')
('interrogation', 'break', 'law')
('PROPN', 'have', 'dropping')
('PROPN', 'have', 'attorney')
('acid', 'erode', 'surface')
('t', 'call', 'we')
('PROPN', 'hear', 'litany')
('thousand', 'seize', 'that')
('leader', 'reiterate', 'call')
('PROPN', 'cofounde', 'PROPN')
('people', 'understand', 'importance')
('PROPN', 'have', '34')
('PROPN', 'have', 'solution')
('PROPN', 'should', 'party')
('user', 'to', 'intelligence')
('PROPN', 'have', 'billion')
('PROPN', 'have', 'series')
('work', 'explore', 'idea')
('document', 'paint', 'picture')
('cook', 'do', 'batter')
('cook', 'strike', 'two')
('cook', 'help', 'win')
('opportunity', 'find', 'evidence')
('batsman', 'have', 'that')
('development', 'have', 'potential')
('death', 'have', 'nothing')
('action', 'constitute', 'assault')
('series', 'will', 'number')
('decision', 'call', 'ability')
('gunman', 'kill', 'woman')
('percent', 'report', 'rise')
('source', 'verify', 'account')
('recession', 'be', 'PROPN')
('PROPN', 'have', 'book')
('service', 'will', 'process')
('customer', 'to', 'copy')
('senator', 'have', 'power')
('ruling', 'will', 'pay')
('charge', 'cause', 'crowd')
('PROPN', 'have', 'quality')
('relay', 'have', 'citizen')
('PROPN', 'be', 'help')
('company', 'to', 'taxis')
('wife', 'buy', 'ticket')
('11', 'have', 'itself')
('PROPN', 'struggle', 'which')
('accusation', 'have', 'career')
('teaching', 'reflect', 'stance')
('aircraft', 'pummel', 'target')
('militant', 'fire', 'rocket')
('PROPN', 'have', 'churn')
('PROPN', 'win', 'praise')
('PROPN', 'be', 'step')
('exposure', 'could', 'immunity')
('facility', 'will', 'number')
('analyst', 'expect', 'revenue')
('phase', 'include', 'transition')
('PROPN', 'claim', 'that')
('PROPN', 'warn', 'terrorist')
('PROPN', 'be', 'what')
('lender', 'work', 'line')
('PROPN', 'to', 'decision')
('chairman', 'will', 'title')
('PROPN', 'gain', '2.9')
('researcher', 'have', 'rat')
('state', 'offer', 'sort')
('PROPN', 'lose', 'lead')
('ceremony', 'include', 'tour')
('ceremony', 'to', 'place')
('PROPN', 'unveil', 'database')
('manufacturer', 'must', 'government')
('side', 'would', 'part')
('PROPN', 'have', 'amount')
('question', 'take', 'significance')
('sale', 'reach', 'unit')
('soldier', 'lose', 'calm')
('worker', 'have', 'leverage')
('plant', 'would', 'capacity')
('consumption', 'can', 'someone')
('religion', 'enjoy', 'tolerance')
('PROPN', 'may', 'chance')
('program', 'target', 'citizen')
('marriage', 'drive', 'he')
('investor', 'pare', 'bet')
('insurer', 'have', 'money')
('people', 'besiege', 'station')
('youth', 'throw', 'egg')
('PROPN', 'search', 'catalog')
('PROPN', 'have', 'claim')
('supermodel', 'use', 'interview')
('conference', 'call', 'PROPN')
('people', 'say', 'PROPN')
('people', 'buy', 'drink')
('PROPN', 'play', 'PROPN')
('PROPN', 'abandon', 'it')
('aide', 'snort', 'drug')
('PROPN', 'will', 'squad')
('follower', 'to', 'violence')
('fighting', 'have', 'life')
('fighting', 'displace', 'people')
('medium', 'lend', 'itself')
('organization', 'be', 'what')
('girl', 'have', 'place')
('PROPN', 'add', 'that')
('version', 'have', 'rating')
('remark', 'reveal', 'way')
('minister', 'be', 'themselves')
('project', 'help', 'people')
('handout', 'cite', 'precedent')
('thief', 'have', 'opportunity')
('policy', 'have', 'impact')
('PROPN', 'turn', 'finding')
('detail', 'will', 'question')
('leadership', 'learn', 'matter')
('PROPN', 'have', 'information')
('PROPN', 'do', 'bunch')
('PROPN', 'will', 'focus')
('People', 'look', 'it')
('People', 'color', 'it')
('conflict', 'have', 'agent')
('conflict', 'withhold', 'information')
('bank', 'loan', 'money')
('PROPN', 'have', 'ability')
('expansion', 'may', 'shape')
('national', 'hold', 'hostage')
('PROPN', 'be', 'cent')
('PROPN', 'describe', 'contribution')
('step', 'would', 'contractor')
('PROPN', 't', 'key')
('PROPN', 'be', 'pressure')
('speed', 'could', 'that')
('PROPN', 'keep', 'himself')
('bus', 'make', 'noise')
('school', 'hold', 'assembly')
('PROPN', 'watch', 'broadcast')
('t', 'require', 'everyone')
('agency', 'be', 'militant')
('index', 'lose', '39.95')
('PROPN', 'drop', '47.69')
('PROPN', 'sack', 'replacement')
('PROPN', 'make', 'bid')
('frustration', 'may', 'chord')
('debut', 'reflect', 'interest')
('PROPN', 'give', 'account')
('PROPN', 'move', 'spot')
('t', 'win', 'division')
('game', 'take', 'approach')
('goal', 'cap', 'scoreline')
('ban', 'be', 'opposition')
('PROPN', 'be', 'net')
('union', 'would', 'they')
('euro', 'have', 'that')
('borrower', 'pay', '3.98')
('t', 'say', 'anything')
('PROPN', 'have', 'openness')
('PROPN', 'dump', 'he')
('scissor', 'have', 'design')
('aquascaper', 'trim', 'moss')
('thousand', 'pack', 'bleacher')
('decision', 'end', 'distinction')
('employer', 'to', 'job')
('flight', 'take', 'hour')
('PROPN', 'seize', 'control')
('PROPN', 'keep', 'hope')
('PROPN', 'shrug', 'many')
('market', 'be', 'likelihood')
('PROPN', 'have', 'year')
('magnitude', 'shake', 'brimming')
('magnitude', 'send', 'landslide')
('grizzly', 'have', 'hole')
('attack', 'invalidate', 'commitment')
('PROPN', 'will', 'other')
('child', 'make', 'most')
('teenager', 'have', 'list')
('cleric', 'imagine', 'it')
('lender', 'produce', 'paperwork')
('logging', 'could', 'tribe')
('proposal', 'meet', 'resistance')
('PROPN', 'record', 'win')
('police', 'subdue', 'he')
('regulator', 'be', 'concern')
('regulator', 'will', 'concern')
('firefighter', 'spend', 'hour')
('veteran', 'push', 'season')
('passage', 'spare', 'PROPN')
('PROPN', 'tell', 'PROPN')
('child', 'have', 'contact')
('resident', 'have', 'week')
('repositioning', 'echo', 'shift')
('agency', 'put', 'control')
('PROPN', 'have', 'PROPN')
('PROPN', 'tell', 'reporter')
('player', 'tap', 'screen')
('PROPN', 'call', 'I')
('PROPN', 'should', 'document')
('PROPN', 'have', 'chance')
('case', 'contain', 'pizza')
('minister', 'have', 'attention')
('bank', 'would', '%')
('PROPN', 'announce', 'addition')
('group', 'use', 'fund')
('decision', 'will', 'any')
('conflict', 'have', 'people')
('PROPN', 'take', 'lead')
('PROPN', 'advise', 'he')
('PROPN', 'play', 'role')
('people', 'to', 'summer')
('PROPN', 'beat', 'PROPN')
('PROPN', 'will', 'production')
('firefighter', 'rescue', 'mother')
('provider', 'deliver', 'service')
('PROPN', 'have', 'force')
('PROPN', 'having', 'that')
('PROPN', 'will', 'that')
('PROPN', 'tell', 'PROPN')
('city', 'should', 'PROPN')
('appointment', 'offer', 'indication')
('PROPN', 'view', 'issue')
('PROPN', 'oppose', 'approach')
('PROPN', 'will', 'vote')
('PROPN', 'shrug', 'it')
('community', 'to', 'situation')
('publisher', 'print', 'copy')
('PROPN', 'to', 'control')
('wedding', 'take', 'place')
('percent', 'begin', 'habit')
('PROPN', 'have', 'which')
('police', 'have', 'man')
('president', 'call', 'resolution')
('service', 'do', 'much')
('PROPN', 'welcome', 'advice')
('PROPN', 'win', 'election')
('leader', 'cause', 'storm')
('check', 'have', 'trace')
('PROPN', 'extend', 'it')
('PROPN', 'withhold', 'information')
('PROPN', 'have', 'hairdo')
('country', 'try', 'which')
('sardine', 'celebrate', 'coup')
('People', 'be', 'letter')
('People', 'be', 'letter')
('PROPN', 'land', 'nomination')
('gust', 'can', 'you')
('academy', 'announce', 'promotion')
('PROPN', 'replace', 'she')
('elder', 'call', 'sister')
('trader', 'worry', 'fallout')
('PROPN', 'save', 'life')
('case', 'raise', 'question')
('t', 'do', 'that')
('faction', 'could', 'majority')
('man', 'have', 'disharmony')
('parent', 'accompany', 'he')
('recession', 'be', 'pressure')
('PROPN', 'will', 'investigation')
('PROPN', 'have', 'proportion')
('PROPN', 'reach', 'final')
('PROPN', 'be', 'mistake')
('PROPN', 'eye', 'prosecution')
('police', 'fire', 'tearga')
('PROPN', 'hike', 'price')
('PROPN', 'have', 'PROPN')
('windmill', 'can', '3,000')
('set', 'could', 'all')
('detail', 'look', 'all')
('firm', 'be', 'thousand')
('half', 'raise', 'head')
('authority', 'see', 'it')
('PROPN', 'leave', 'PROPN')
('scientist', 'have', 'subject')
('drought', 'deplete', 'pasture')
('PROPN', 'have', 'advantage')
('defeat', 'energize', 'opposition')
('PROPN', 'have', 'mission')
('people', 'to', 'habit')
('PROPN', 'have', 'recall')
('PROPN', 'win', 'player')
('PROPN', 'have', 'enthusiasm')
('PROPN', 'declare', 'independence')
('man', 'spend', 'reception')
('people', 'view', 'street')
('PROPN', 'would', 'nominee')
('balance', 'would', 'nominee')
('PROPN', 'would', 'PROPN')
('film', 'bring', 'critic')
('thunder', 'draw', 'crowd')
('PROPN', 'could', 'some')
('firm', 'shut', 'factory')
('court', 'have', 'decision')
('PROPN', 'have', 'police')
('PROPN', 'have', 'threat')
('bailout', 'will', 'billion')
('cac-40', 'rise', 'percent')
('PROPN', 'speak', 'p.m.')
('government', 'be', 'type')
('pair', 'share', 'sense')
('PROPN', 'have', 'verve')
('PROPN', 'do', 'funding')
('PROPN', 'lobby', 'lawmaker')
('medium', 'would', 'flight')
('PROPN', 'resemble', 'PROPN')
('protester', 'want', 'transition')
('psychiatrist', 'have', 'jury')
('PROPN', 'should', 'recommendation')
('PROPN', 'dispatch', 'thousand')
('PROPN', 'lead', 'runner')
('clampdown', 'intensify', 'crisis')
('move', 'will', 'little')
('girl', 'must', 'hour')
('government', 'be', 'that')
('PROPN', 'may', 'time')
('era', 'will', 'power')
('show', 'get', 'range')
('authority', 'to', 'access')
('lot', 'love', 'reporting')
('PROPN', 'overcome', 'problem')
('PROPN', 'issue', 'statement')
('company', 'would', '500,000')
('people', 'ride', 'bike')
('company', 'compel', 'owner')
('position', 'have', 'tension')
('PROPN', 'have', 'recognition')
('ambulance', 'leave', 'scene')
('attack', 'leave', 'crater')
('attack', 'tear', 'hole')
('strength', 'cross', 'range')
('furlough', 'will', 'quarter')
('PROPN', 'meet', 'counterpart')
('PROPN', 'report', 'breakthrough')
('PROPN', 'win', '17')
('PROPN', 'love', 'debate')
('line', 'will', 'wardrobe')
('line', 'keep', 'you')
('buddy', 'spot', 'cat')
('athlete', 'use', 'steroid')
('hearing', 'do', 'detainee')
('PROPN', 'have', 'career')
('PROPN', 'will', 'blood')
('moon', 'tick', 'list')
('police', 'draw', 'question')
('bird', 'eat', 'eye')
('PROPN', 'urge', 'PROPN')
('official', 'bat', 'idea')
('official', 'mediate', 'agreement')
('PROPN', 'approve', 'which')
('nation', 'to', 'science')
('amount', 'have', 'guarantee')
('villager', 'board', 'truck')
('PROPN', 'name', 'team')
('PROPN', 'invent', 'firework')
('belief', 'include', 'word')
('PROPN', 'caution', 'reader')
('assumption', 'include', 'factor')
('PROPN', 'do', 'work')
('PROPN', 'undo', 'much')
('PROPN', 'take', 'year')
('trader', 'would', 'career')
('PROPN', 'tell', 'PROPN')
('customer', 'have', 'complaint')
('company', 'submit', 'proposal')
('company', 'receive', 'counterproposal')
('r', 'have', 'mechanism')
('r', 'exert', 'effect')
('candidate', 'have', 'mantle')
('poll', 'show', 'mantle')
('application', 'allow', 'way')
('user', 'to', 'direction')
('application', 'find', 'way')
('encyclical', 'create', 'firestorm')
('PROPN', 'do', 'navy')
('t', 'don', 'any')
('budget', 'wouldn', 'any')
('man', 'have', 'injury')
('PROPN', 'live', 'PROPN')
('rich', 'await', 'man')
('force', 'take', 'responsibility')
('kidnapping', 'spark', 'manhunt')
('people', 'occupy', 'mile')
('emirate', 'dazzle', 'world')
('Police', 'carry', 'shield')
('stall', 'sell', 'wine')
('PROPN', 'limit', 'number')
('user', 'can', 'that')
('PROPN', 'have', 'cap')
('People', 'may', 'shock')
('PROPN', 'hold', 'share')
('government', 'have', 'source')
('spokesman', 'criticise', 'plan')
('PROPN', 'drop', 'who')
('science', 'have', 'cause')
('science', 'have', 'cause')
('science', 'find', 'cause')
('sale', 'would', 'flexibility')
('wife', 'have', 'birth')
('t', 'remember', 'name')
('PROPN', 'call', 'she')
('PROPN', 'urge', 'editor')
('PROPN', 'have', 'surgery')
('witness', 'tell', 'police')
('car', 'drive', 'fire')
('car', 'open', 'fire')
('PROPN', 'give', '88,000')
('restaurant', 'offer', 'series')
('PROPN', 'will', 'game')
('driver', 'minimise', 'distraction')
('PROPN', 'have', 'decision')
('area', 'have', 'home')
('street', 'contain', 'scene')
('PROPN', 'sue', 'PROPN')
('rule', 'ban', 'resident')
('invasion', 'alienate', 'many')
('degree', 'to', 'decline')
('growth', 'have', 'impact')
('scientist', 'be', 'microalgae')
('PROPN', 'would', 'spade')
('PROPN', 'throw', 'spade')
('PROPN', 'to', 'what')
('PROPN', 'have', 'scholar')
('PROPN', 'score', 'goal')
('PROPN', 'drop', 'glove')
('prisoner', 'have', 'right')
('demand', 'have', 'specter')
('medium', 'see', 'picture')
('PROPN', 'pilot', 'PROPN')
('PROPN', 'reveal', 'concern')
('extremist', 'be', 'military')
('PROPN', 'score', 'point')
('PROPN', 'put', 'PROPN')
('king', 'could', 'work')
('PROPN', 'seduce', 'nymph')
('PROPN', 'be', 'stock')
('bank', 'provide', 'solution')
('PROPN', 'visit', 'PROPN')
('mullah', 'take', 'advantage')
('people', 'have', 'case')
('people', 'have', 'case')
('spokesman', 'say', 'question')
('member', 'reject', 'offer')
('lawyer', 'offer', 'advice')
('patient', 'refuse', 'treatment')
('PROPN', 'report', 'loss')
('PROPN', 'will', 'driver')
('supporter', 'deliver', 'ballot')
('administration', 'would', 'plan')
('PROPN', 'can', 'that')
('one', 'could', 'case')
('government', 'predict', 'rate')
('school', 'receive', '11,629')
('panel', 'will', 'policy')
('PROPN', 'lose', 'control')
('musician', 'earn', 'place')
('people', 'may', 'that')
('PROPN', 'miss', 'ride')
('PROPN', 'will', 'opportunity')
('t', 'be', 'much')
('audience', 'include', 'man')
('PROPN', 'find', 'man')
('module', 'offer', 'range')
('paper', 'reflect', 'concern')
('crash', 'have', 'calendar')
('employee', 'make', 'transaction')
('PROPN', 'slash', 'rating')
('PROPN', 'to', 'district')
('PROPN', 'abandon', 'bid')
('buyer', 'should', 'factor')
('nation', 'will', 'opportunity')
('action', 'violate', 'pledge')
('man', 'look', 'hole')
('man', 'find', 'hole')
('neighbour', 'have', 'it')
('meeting', 'take', 'place')
('belief', 'express', 'itself')
('band', 'roam', 'street')
('PROPN', 'announce', 'selection')
('people', 'wouldn', 'that')
('PROPN', 'make', 'decision')
('PROPN', 'have', 'act')
('environmentalist', 'rescue', 'penguin')
('father', 'have', 'job')
('PROPN', 'make', 'throw')
('PROPN', 'hang', 'throw')
('PROPN', 'end', 'season')
('PROPN', 'win', 'title')
('nature', 'have', 'call')
('bank', 'will', 'show')
('PROPN', 'will', 'damage')
('people', 'to', 'life')
('people', 'will', 'activity')
('government', 'would', 'charge')
('t', 'don', 'child')
('survivor', 'would', 'PROPN')
('tech', 'decide', 'surgery')
('t', 'have', 'mri')
('PROPN', 'create', 'website')
('rickroller', 'set', 'site')
('PROPN', 'have', 'most')
('figure', 'do', 'nothing')
('PROPN', 'tell', 'reporter')
('mother', 'leave', 'husband')
('PROPN', 'make', 'themselves')
('arch', 'stand', 'division')
('arch', 'symbolise', 'division')
('PROPN', 'face', 'inflation')
('strike', 'end', 'career')
('deposit', 'could', 'damage')
('user', 'can', 'idea')
('actor', 'crash', 'motorcycle')
('kick', 'come', 'top')
('kick', 'skim', 'top')
('PROPN', 'be', 'PROPN')
('PROPN', 'begin', 'effort')
('thousand', 'lose', 'business')
('man', 'want', 'PROPN')
('people', 'act', 'suspciously')
('concentration', 'be', 'militant')
('theatregoer', 'can', 'ticket')
('plea', 'echo', 'call')
('release', 'have', 'justice')
('member', 'throw', 'grenade')
('PROPN', 'bless', 'PROPN')
('PROPN', 'cite', 'year')
('PROPN', 'could', 'switch')
('PROPN', 'singe', 'line')
('people', 'can', 'journey')
('politician', 'lead', 'thousand')
('talent', 'have', 'auteur')
('PROPN', 'could', 'financing')
('investor', 'shore', 'profit')
('office', 'receive', 'fax')
('PROPN', 'would', 'they')
('PROPN', 'describe', 'crime')
('insolvency', 'cover', 'company')
('band', 'play', 'music')
('band', 'lay', 'wreath')
('police', 'enter', 'site')
('troop', 'could', 'surveillance')
('PROPN', 'back', 'reinstatement')
('doctor', 'be', 'survivor')
('percent', 'offer', 'coverage')
('plan', 'would', 'method')
('help', 'establish', 'method')
('leader', 'will', 'money')
('leader', 'save', 'money')
('leader', 'take', 'choice')
('man', 'hold', 'fire')
('researcher', 'recognise', 'marsupial')
('PROPN', 'choose', 'work')
('handbag', 'can', 'accent')
('provider', 'announce', 'that')
('player', 'threaten', 'rebellion')
('prosecutor', 'want', 'record')
('PROPN', 'repress', 'minority')
('PROPN', 'commit', 'suicide')
('focus', 'will', 'fall')
('vehicle', 'have', 'item')
('member', 'will', 'what')
('PROPN', 'go', 'police')
('PROPN', 'lead', 'police')
('state', 'establish', 'zone')
('man', 'take', 'bomb')
('t', 'have', 'interest')
('state', 'have', 'commander')
('PROPN', 'tell', 'reporter')
('internet', 'have', 'structure')
('t', 'remember', 'instance')
('revolutionary', 'want', 'whatever')
('cadbury', 'buy', 'acre')
('card', 'cost', '25')
('authority', 'refuse', 'access')
