subject_lemma,verb_lemma,object_lemma
adult,have,type
turmoil,have,change
bill,would,spending
relaunch,will,awareness
partnership,will,area
teenager,lose,control
scientist,have,method
playwright,have,deal
t,give,education
creation,fill,we
resistance,cost,life
district,have,student
PROPN,be,mission
student,outstrip,undergraduate
staffer,tell,surveyor
PROPN,be,propensity
t,leave,it
intervention,make,difference
PROPN,have,trouble
woman,join,woman
capital,will,PROPN
bank,have,account
bank,contain,loss
ball,do,thing
PROPN,face,winner
PROPN,predict,time
t,have,help
PROPN,have,threshold
PROPN,go,yard
PROPN,love,discus
PROPN,sell,vehicle
trader,be,output
PROPN,weigh,decision
PROPN,unleash,onslaught
trust,have,"19,000"
PROPN,launch,effort
municipality,declare,state
program,have,rebate
controversy,pit,family
PROPN,be,life
t,got,defense
PROPN,even,it
panel,take,action
company,distribute,footwear
heel,increase,chance
shoe,tilt,PROPN
sense,should,hostility
video,make,way
drama,have,limitation
PROPN,flunk,test
blog,deliver,insight
PROPN,bring,record
spokeswoman,decline,comment
function,outweigh,need
PROPN,wear,jacket
PROPN,come,season
PROPN,play,season
t,go,repair
t,make,repair
repair,will,impact
PROPN,close,victory
PROPN,remind,PROPN
PROPN,criticize,PROPN
name,do,something
PROPN,cause,controversy
part,follow,move
datum,leave,network
cost,be,PROPN
bomb,kill,people
PROPN,take,all
PROPN,hold,talk
PROPN,opt,effort
walter,could,picture
PROPN,should,back
gathering,will,step
transaction,to,donation
PROPN,have,trainer
PROPN,will,trainer
family,will,visit
court,sentence,finding
court,overturn,finding
model,include,PROPN
game,be,wicket
politician,will,courage
PROPN,do,talking
t,keep,they
hacker,have,threat
thousand,have,payment
group,dive,wreck
journal,retract,paper
movie,meet,expectation
company,produce,game
PROPN,have,some
law,take,effect
state,put,doctor
state,require,agreement
diplomat,have,president
water,surround,home
corporation,have,foundation
gunman,kill,people
team,will,PROPN
sale,decline,5.8
catcher,leave,opener
PROPN,decide,quarterback
relative,blame,settler
police,say,settler
company,be,chemical
judge,order,ring
aftershock,prompt,evacuation
PROPN,spurn,offer
robber,steal,phone
PROPN,will,approach
number,favor,talk
PROPN,make,layup
PROPN,add,pair
PROPN,acquire,which
PROPN,have,rationale
ship,be,that
deal,include,pill
child,will,violence
official,own,PROPN
minister,shoot,notion
fact,suggest,notion
primary,should,that
skyscraper,add,lift
artist,sing,song
PROPN,do,I
hospital,have,reaction
PROPN,recall,million
couple,exchange,vow
PROPN,have,lesson
newspaper,run,reprint
country,would,response
speech,isn,thing
PROPN,have,stance
bureaucracy,be,insane
designer,do,mark
PROPN,beat,PROPN
PROPN,snap,wicket
company,must,sale
network,want,price
PROPN,mark,year
PROPN,score,goal
PROPN,capture,championship
t,want,funeral
network,be,season
t,get,coordination
lawyer,describe,childhood
council,have,point
PROPN,stress,need
governor,spend,fund
PROPN,reject,plan
PROPN,lose,respect
PROPN,hit,no
narrative,turn,fulcrum
%,think,absence
%,share,view
side,have,lot
downturn,delay,ambition
t,underestimate,role
PROPN,have,repurchase
PROPN,may,share
opposition,to,goal
PROPN,lose,game
PROPN,make,change
PROPN,insist,game
PROPN,isn,t
foundation,contribute,"400,000"
organiser,may,time
bank,have,precaution
PROPN,have,millionaire
PROPN,show,pace
PROPN,do,man
goal,settle,contest
rival,have,hurdle
vennegoor,help,himself
step,be,space
nation,fight,law
PROPN,spend,year
PROPN,grab,person
cabinet,will,recommendation
plan,must,part
PROPN,have,idea
PROPN,visit,prison
authority,would,interview
frustration,prompt,he
PROPN,could,bankruptcy
oil,fall,recession
haven,indicate,recession
manager,do,hearing
authority,have,power
trading,be,bad
PROPN,have,PROPN
hearing,mark,start
PROPN,to,story
criminal,have,sense
booker,can,deal
regulation,say,game
brother,have,trick
PROPN,will,group
PROPN,fund,group
governor,be,way
father,profess,love
concert,to,spot
PROPN,lead,player
saying,put,it
biofilm,play,that
discovery,rule,two
discovery,provide,evidence
parent,identify,child
picture,show,man
pirate,threaten,fight
transaction,have,protest
oil,would,141
runner,have,PROPN
guide,will,you
group,have,intent
police,discover,match
girl,would,that
report,show,rise
PROPN,have,immigration
PROPN,be,concept
PROPN,have,game
cupcake,offer,chance
martyr,have,appeal
PROPN,have,role
PROPN,move,troop
Police,recover,weapon
PROPN,find,cancer
newspaper,talk,myself
party,could,PROPN
qualification,to,I
gay,have,history
people,curtail,spending
PROPN,force,manager
t,see,problem
half,experience,symptom
critic,use,term
snow,could,reporter
PROPN,share,lead
PROPN,win,game
father,helped,he
technician,would,syrinx
technician,steal,syrinx
uncertainty,have,effort
bank,cut,estimate
PROPN,steal,show
white,fear,enfranchisement
black,have,ballot
PROPN,do,what
consumer,hit,brake
work,provide,ingredient
reaction,have,she
PROPN,tell,PROPN
family,be,practice
PROPN,have,attack
PROPN,have,update
PROPN,survive,thrust
PROPN,nudge,way
PROPN,expect,temperature
will,desert,they
player,underperform,they
PROPN,would,performance
country,use,euro
field,help,liberal
PROPN,pick,technical
percent,have,exam
substance,absorb,radiation
substance,emit,radiation
drop,slow,rate
PROPN,field,side
PROPN,have,one
PROPN,hold,patent
country,have,number
dialysis,offer,example
PROPN,encounter,health
t,have,tank
year,mark,centenary
group,defy,authority
group,stage,protest
PROPN,schedule,hearing
PROPN,include,worker
PROPN,could,airplane
estimate,would,report
representative,do,call
PROPN,dismiss,question
competitor,finish,run
people,have,retribution
people,have,retribution
PROPN,gain,share
group,have,responsibility
bird,follow,boat
hotel,have,permit
hero,do,section
right,take,thing
PROPN,have,trouble
PROPN,find,goal
store,sell,ovent
animal,have,personality
library,have,people
power,receive,backing
book,could,success
PROPN,to,bilateral
PROPN,have,PROPN
opening,have,interest
winner,get,scarf
year,have,benefit
PROPN,hit,PROPN
PROPN,take,power
vaccine,cause,autism
panel,be,minute
screen,get,minute
president,have,problem
ruling,do,suicide
PROPN,have,role
applicant,to,queue
mouth,drop,ashen
push,have,issue
PROPN,ply,model
PROPN,tell,she
move,inconvenience,million
PROPN,have,tradition
charter,offer,guerrilla
PROPN,complete,pass
PROPN,own,percentage
PROPN,have,concentration
nexus,focus,organization
man,do,take
target,present,themselves
source,tell,PROPN
PROPN,be,plan
t,tell,policy
other,open,star
murder,take,minute
test,suggest,minute
PROPN,have,spotlight
company,do,comment
urbanite,outnumber,cousin
food,frame,course
PROPN,give,hint
idea,will,hackle
profit,accelerate,12
success,boost,interest
people,do,faith
raid,follow,operation
troop,kill,insurgent
troop,detain,other
PROPN,would,support
generation,discover,work
PROPN,have,experience
choice,will,impact
decision,have,more
PROPN,have,debt
farmer,be,trailer
farmer,use,trailer
firm,form,company
PROPN,contain,antioxidant
PROPN,amass,yard
PROPN,will,troop
none,have,carnage
none,have,percent
PROPN,deliver,solution
try,see,PROPN
people,to,baby
family,do,what
justice,hear,argument
minister,be,they
PROPN,have,we
investor,give,message
presence,keep,population
tribe,elect,member
PROPN,do,it
people,don,t
party,would,own
PROPN,have,space
leader,nationalize,oil
people,do,job
PROPN,do,year
group,have,labeling
movement,gain,exposure
follower,organize,protest
PROPN,provide,electronic
PROPN,employ,people
attack,shatter,sensibility
suitor,have,PROPN
marathon,give,urgency
PROPN,approve,ban
motorist,spot,flame
authority,cut,tape
agency,be,focus
t,overcome,throw
sniper,take,position
PROPN,unbeaten,control
fate,might,I
family,need,she
bonus,spark,outrage
drawing,show,mammoth
coalition,accept,call
move,follow,death
PROPN,do,censorship
official,have,censorship
lot,have,bullying
judge,describe,show
organization,do,luxury
problem,have,lot
gran,have,bar
region,need,what
wealth,steal,ball
source,have,captain
deputy,have,captain
PROPN,can,which
people,have,complaint
announcement,reverse,decision
official,say,decision
worker,to,union
audience,learn,what
lender,raise,funding
lender,sell,they
experience,echo,attitude
PROPN,say,desecration
PROPN,have,confidence
PROPN,silence,detractor
proposal,will,much
PROPN,clinch,nomination
imposition,would,result
attacker,tear,clothe
attacker,use,blade
committee,be,stage
PROPN,require,PROPN
PROPN,lose,2.68
musician,have,regret
PROPN,take,risk
PROPN,cut,tree
disclosure,will,scepticism
company,to,policy
work,will,year
arrest,follow,investigation
guide,offer,list
pop,can,subject
woman,accuse,player
prosecutor,determine,who
book,provide,account
book,describe,effort
company,be,that
PROPN,see,man
artist,vote,PROPN
decision,represent,exception
source,identify,suspect
PROPN,see,challenge
key,be,success
PROPN,have,mark
PROPN,win,business
percent,favor,PROPN
animal,love,deck
PROPN,out,himself
suite,include,oven
suite,detect,variety
brand,mean,everything
plan,isn,program
PROPN,study,PROPN
PROPN,officiate,baptism
PROPN,must,effort
player,can,campaign
PROPN,have,option
agency,would,what
PROPN,open,fire
PROPN,relax,target
PROPN,revise,target
institution,receive,money
castroneve,win,PROPN
liar,do,you
market,be,farmer
PROPN,accuse,PROPN
PROPN,warn,they
cooperation,form,heart
PROPN,call,what
t,get,support
taxis,to,I
judge,refuse,request
government,manipulate,census
government,gerrymander,district
government,bribe,chief
move,will,school
t,suffer,abuse
PROPN,use,platform
PROPN,place,we
PROPN,pull,act
PROPN,have,delegate
name,have,way
prosecutor,have,charge
poll,find,PROPN
sentencing,will,place
PROPN,tell,PROPN
riot,have,issue
riot,catapult,it
employer,be,view
PROPN,have,they
glass,can,year
campaign,be,landscape
PROPN,win,PROPN
PROPN,complete,spell
student,complete,questionnaire
PROPN,bring,case
PROPN,send,troop
observer,view,she
note,commit,turnover
step,will,impact
percent,have,wrinkle
PROPN,get,something
t,need,conflict
PROPN,raise,price
youth,be,it
passenger,express,concern
man,speak,PROPN
resident,form,queue
battle,have,more
entrepreneur,make,use
t,seek,approval
PROPN,have,air
situation,put,she
PROPN,could,damage
mother,spend,hour
study,do,emission
PROPN,sound,warning
woman,hook,stingray
woman,haul,it
child,show,attainment
fall,be,life
dollar,buy,yen
brother,encourage,he
jazz,use,run
approach,make,sense
PROPN,think,what
PROPN,close,match
president,invoke,religion
decision,follow,week
effort,have,effect
drug,have,system
passenger,be,fire
passenger,open,fire
government,to,sphere
husband,allow,right
PROPN,might,gas
people,post,comment
visitor,can,art
plan,would,premium
economist,have,scepticism
aide,advocate,experience
aide,have,experience
boyfriend,would,phone
PROPN,coach,PROPN
PROPN,oversaw,branding
paper,pay,investigator
special,follow,appearance
special,continue,strategy
PROPN,direct,scene
defender,start,career
increase,put,fund
family,blame,mother
PROPN,give,warning
PROPN,take,note
PROPN,use,run
telescope,be,which
people,see,prospect
agency,quote,police
prosecutor,call,sentence
call,will,pressure
polling,put,PROPN
PROPN,say,that
pooch,wear,d
PROPN,steal,game
header,hit,post
official,order,worth
announcement,would,pressure
plesner,isn,artist
PROPN,report,news
ares,receive,award
authority,have,three
product,contain,melamine
spur,have,talent
institute,organise,exhibition
PROPN,concede,PROPN
PROPN,host,PROPN
career,span,year
driver,see,person
driver,sound,horn
doctor,get,less
PROPN,introducte,bow
PROPN,have,student
pothole,disrupt,flow
guard,join,they
cell,use,weapon
man,will,retrial
PROPN,would,role
side,to,probe
side,to,that
assault,raise,prospect
force,use,gas
PROPN,will,they
PROPN,be,rate
Police,meet,bus
Police,identify,PROPN
witness,tell,investigator
PROPN,have,player
index,have,result
stock,will,boost
economy,do,boost
sector,be,all
PROPN,remove,helmet
commitment,prompt,return
crisis,have,proceeding
government,address,impact
newspaper,ignore,half
PROPN,have,player
mind,numb,material
other,contrast,posturing
PROPN,buy,share
PROPN,will,anything
PROPN,sign,decree
PROPN,declare,state
PROPN,to,technology
PROPN,use,word
defender,break,club
PROPN,lose,club
t,find,duo
t,do,anything
owner,have,sister
article,have,idea
item,have,resonance
company,cite,backing
organization,would,return
PROPN,form,one
nose,encounter,scent
brain,process,they
researcher,create,map
researcher,have,compound
people,eat,what
viewer,will,glimpse
PROPN,give,vote
investigator,turn,attention
collection,have,unity
advocate,view,move
PROPN,demonstrate,quality
man,approach,she
PROPN,retain,custody
experience,remind,I
death,take,number
audience,reward,he
researcher,analyze,site
group,have,way
group,intensify,way
PROPN,have,responsibility
police,beat,protester
PROPN,report,drawdown
consumer,replace,battery
consumer,test,alarm
PROPN,have,well
PROPN,put,runner
farmer,be,cattle
girl,develop,crush
rumour,spread,crush
PROPN,be,number
problem,be,we
success,set,creation
PROPN,fire,missile
PROPN,begin,recital
PROPN,suffer,shock
range,be,teenager
PROPN,put,it
student,shoot,people
student,wound,people
PROPN,give,lead
environment,will,cost
design,strike,balance
side,should,opportunity
ambassador,say,poster
people,have,obsession
museum,have,call
drop,mirror,turmoil
car,pass,other
PROPN,tell,he
rumor,prompt,customer
PROPN,near,border
PROPN,connect,that
lawyer,have,PROPN
bogey,drop,PROPN
racism,be,much
team,isn,rule
PROPN,follow,day
government,have,100mn
job,pay,"100,000"
analyst,have,doubt
PROPN,walk,batter
PROPN,chase,he
state,will,everyone
evidence,suggest,lack
PROPN,call,demonstration
PROPN,honor,PROPN
town,open,poll
use,will,we
approach,make,sense
form,improve,odd
incident,endanger,life
sect,have,source
driver,lift,throttle
palette,may,sound
PROPN,tell,minister
mention,cast,shadow
boy,have,parking
boy,have,dog
boy,get,autograph
PROPN,be,safety
analyst,predict,safety
PROPN,freeze,activity
PROPN,have,most
terrorist,send,message
decision,will,lot
PROPN,have,stop
country,supply,quarter
PROPN,canvass,shareholder
PROPN,tell,PROPN
medium,overlook,appreciation
rate,drop,improvement
airline,show,improvement
relation,discuss,PROPN
race,have,bit
country,have,test
PROPN,ratchet,pressure
t,want,something
company,say,helm
man,you,all
hose,have,setting
police,do,setting
life,have,he
t,find,one
advisory,say,nothing
PROPN,will,background
rebel,mount,incursion
minister,shrug,move
spurt,follow,month
country,will,force
PROPN,stumble,he
PROPN,fall,he
PROPN,lead,he
PROPN,request,increase
wife,be,I
PROPN,make,contact
sale,have,money
hospital,conduct,check
lender,be,borrower
Police,seal,area
executive,should,cost
PROPN,hold,meeting
PROPN,be,PROPN
PROPN,score,point
colleague,describe,PROPN
disapproval,could,recovery
people,have,advantage
event,include,race
woman,take,name
PROPN,invite,reader
wind,push,pan
folk,can,whistle
mikey,bemoan,ageism
time,put,he
retailer,call,what
fund,sell,underperformer
procession,have,PROPN
official,say,PROPN
curfew,have,behaviour
list,underscore,emphasis
PROPN,set,PROPN
PROPN,take,advantage
PROPN,have,listing
critic,fault,plan
light,will,hour
plane,generate,pollution
bank,can,trust
event,raise,money
rhetoric,metaphor,PROPN
refugee,have,border
PROPN,present,portrait
gift,give,he
action,will,tone
hundred,raise,flag
resident,approve,PROPN
resident,defeat,PROPN
number,say,nothing
ideology,have,destruction
setting,will,control
PROPN,hold,example
PROPN,sell,PROPN
PROPN,sell,machine
PROPN,sell,console
player,time,run
people,give,view
company,be,promotion
victory,could,prospect
average,gain,percent
intervention,lend,succour
source,deny,this
nation,need,range
disc,must,view
official,say,part
attorney,will,decision
attorney,force,PROPN
PROPN,have,bid
work,never,achievement
