subject_lemma,verb_lemma,object_lemma
voter,support,ban
client,congratulate,firefighter
performer,be,point
PROPN,spend,day
share,spike,percent
PROPN,assert,jurisdiction
biodiesel,share,some
government,have,plenty
steward,find,evidence
penalty,will,result
PROPN,seek,that
discovery,will,impact
PROPN,have,credential
appointment,could,pressure
article,contain,word
PROPN,tour,church
book,have,name
executive,join,board
bank,stop,lend
money,dry,lend
price,be,hit
investor,fall,30
investor,bet,30
Police,seal,area
survey,provide,datum
experience,confirm,survey
report,indicate,PROPN
wife,be,way
utility,have,permit
PROPN,make,one
PROPN,take,lead
value,will,percent
PROPN,fumble,ball
designer,be,collection
passage,may,more
PROPN,greet,election
PROPN,want,nothing
PROPN,leave,guard
administration,be,policy
nurse,grumble,concession
nurse,secure,concession
concern,mean,concession
dump,reach,capacity
hundred,attend,funeral
PROPN,tell,newspaper
side,have,interest
people,get,advice
homeowner,would,home
man,deserve,medal
account,cover,year
police,use,gas
inquiry,take,place
PROPN,notice,thing
PROPN,make,change
comment,delight,PROPN
comment,outrage,other
PROPN,be,way
player,command,attention
vaccine,save,number
million,can,they
temper,escalate,side
people,support,side
sander,have,access
benefit,end,access
phrase,might,ability
initiative,would,impact
voter,crave,change
regulation,have,allocation
fifth,be,something
t,sell,king
PROPN,track,cap
critic,oppose,pact
PROPN,flick,ball
program,cover,child
t,want,PROPN
demise,will,output
%,have,step
band,attack,target
member,live,name
member,use,name
PROPN,announce,collaboration
PROPN,hold,power
troop,capture,insurgent
visit,give,confidence
PROPN,have,evidence
consumer,can,instruction
PROPN,need,migrant
country,have,part
lawyer,have,attempt
PROPN,never,they
PROPN,have,he
PROPN,find,himself
commission,provide,opinion
official,settle,they
PROPN,have,commander
announcement,lift,currency
Police,use,baton
PROPN,keep,pressure
lung,fish,lip
PROPN,offer,PROPN
ban,have,job
PROPN,tie,it
PROPN,will,balance
PROPN,have,optimism
PROPN,have,optimism
PROPN,spend,failure
salary,ensure,talent
opposition,will,margin
woman,call,they
woman,have,style
member,have,responsibility
member,deny,responsibility
business,dictate,pace
PROPN,have,game
toll,could,door
hospital,have,door
PROPN,reschedule,they
PROPN,will,comeback
soundtrack,need,help
investigation,may,end
official,mislead,investigator
PROPN,include,material
effort,align,interest
t,didn,flywheel
dollar,add,cent
battery,have,design
half,have,10
legend,have,it
reporter,have,month
child,do,school
man,would,what
army,will,offensive
army,will,offensive
substitute,not,PROPN
PROPN,run,race
document,show,member
line,land,line
PROPN,have,word
police,track,bomb
police,detonate,it
PROPN,respond,train
PROPN,lose,train
investigator,find,address
PROPN,have,record
PROPN,put,record
PROPN,to,stand
PROPN,call,deduction
PROPN,say,deduction
executive,must,some
PROPN,marry,dancer
system,offer,rehabilitation
PROPN,have,campaign
PROPN,have,visitor
PROPN,put,visitor
club,have,promotion
price,gain,cent
customer,eat,breakfast
PROPN,seize,which
line,will,he
proposal,toughen,measure
PROPN,help,we
eye,rake,void
rapper,tell,audience
order,focus,service
order,change,name
bank,complete,acquisition
PROPN,announce,arrest
skiing,keep,we
party,give,run
people,should,support
PROPN,adopt,currency
violence,play,part
PROPN,shed,percent
destroyer,be,lifeboat
officer,be,lifeboat
destroyer,give,food
police,receive,complaint
PROPN,have,doubt
PROPN,hit,double
PROPN,call,it
scold,would,finger
PROPN,cut,budget
t,experience,sort
PROPN,have,dormitory
wolf,be,livestock
degradation,expand,desertification
encroachment,have,prey
PROPN,confirm,date
uncertainty,tighten,credit
economy,show,sign
PROPN,t,it
ray,mark,spot
employer,cut,job
winter,may,tortoise
winter,endanger,life
winter,be,tortoise
winter,keep,they
PROPN,suffer,slump
community,have,PROPN
community,inspire,PROPN
PROPN,tie,deal
people,visit,country
backlog,have,call
PROPN,could,quarterback
PROPN,have,loss
market,follow,market
t,find,ground
member,decide,spokeswoman
PROPN,have,earthquake
leader,have,game
PROPN,have,duty
visitor,might,he
PROPN,have,tightening
state,have,campaign
PROPN,propose,bill
PROPN,outline,range
PROPN,inform,airline
voter,can,anything
PROPN,do,attention
winner,wow,audience
abortion,take,place
t,have,cash
official,hold,talk
casino,would,problem
PROPN,provide,evidence
sector,be,debt
PROPN,follow,they
people,prefer,yellow
legislator,claim,pound
multilateralism,have,limit
PROPN,honor,player
people,vent,frustration
body,require,experienced
author,keep,PROPN
suicide,spark,wave
PROPN,lose,cent
PROPN,do,jump
play,put,PROPN
PROPN,lack,anything
PROPN,give,backing
PROPN,t,kind
member,be,part
PROPN,throw,oscar
government,have,amnesty
PROPN,vote,he
line,make,loss
province,have,some
PROPN,do,more
celebrity,have,campaign
stock,have,volatility
t,remember,it
bank,should,cash
official,have,example
name,evoke,kitchen
PROPN,use,word
opposition,be,violence
board,give,slap
people,have,home
t,have,halitosis
parent,be,preference
PROPN,develop,combination
PROPN,hold,PROPN
percent,spend,250
PROPN,have,extremist
PROPN,sign,he
PROPN,have,allegation
bourse,begin,week
holder,have,depth
chess,draw,audience
inspector,to,claim
husband,own,remainder
constituency,have,concession
company,have,cut
PROPN,have,idea
PROPN,control,ball
PROPN,strengthen,grip
study,do,potential
PROPN,include,criticism
PROPN,cite,struggle
inefficiency,have,something
letter,cite,study
PROPN,have,episode
woman,take,"2,000"
process,scar,landscape
process,dump,ton
change,have,provision
mane,whisk,face
tongue,stick,time
reader,confront,fear
teen,to,PROPN
father,announce,plan
PROPN,take,control
book,sell,copy
centre,have,pet
insulation,provide,hope
economist,can,it
marketer,can,it
economist,imagine,outrage
PROPN,score,six
PROPN,hang,six
PROPN,finish,point
PROPN,beat,PROPN
authority,have,witness
PROPN,have,PROPN
PROPN,bring,he
PROPN,do,deal
one,be,care
other,may,assignment
percent,have,PROPN
PROPN,have,trade
parent,take,mortgage
PROPN,have,page
PROPN,credit,sale
stock,fall,sale
flooding,have,state
speaker,urge,PROPN
PROPN,will,man
firm,have,stake
ad,tell,story
senator,be,legislation
entry,bring,world
thought,can,pillow
giant,hold,view
defender,hook,arm
panel,will,team
PROPN,will,spot
authority,deem,play
constable,have,allegation
PROPN,watch,football
baby,have,risk
PROPN,close,point
PROPN,put,PROPN
PROPN,play,nine
t,don,rebound
PROPN,say,specific
member,would,work
PROPN,approve,allowance
PROPN,say,check
PROPN,to,launch
PROPN,suggest,cash
actress,have,clause
tie,leave,PROPN
virus,find,ground
decision,say,much
PROPN,have,money
rider,develop,bond
superintendent,get,word
civilian,mistake,way
host,start,half
PROPN,shoot,half
change,have,focus
PROPN,have,son
lander,will,sample
father,direct,son
PROPN,enjoy,that
PROPN,might,that
candidate,trade,victory
PROPN,use,indicator
husband,be,affair
company,arrange,dinner
member,can,product
liberal,oppose,buildup
winner,earn,praise
PROPN,could,PROPN
player,will,"99,500"
PROPN,suffer,bite
PROPN,face,felony
PROPN,solicit,bid
rise,would,PROPN
PROPN,will,employment
figure,follow,sign
storm,knock,power
warplane,hit,weapon
operation,to,%
sentence,send,message
move,would,way
recovery,be,hold
economy,have,war
lawyer,claim,charge
study,include,woman
statue,should,commission
soldier,find,cache
group,create,list
PROPN,mull,step
compound,have,activity
bank,be,rate
PROPN,face,decision
bank,report,decline
trustee,take,decision
scientist,test,pioglitazone
scientist,find,drug
involvement,have,he
hundred,hold,debt
trader,borrow,currency
trader,use,it
student,escape,charge
study,should,participation
shoulder,bother,he
PROPN,tell,reporter
state,demilitarize,haven
role,be,I
decision,come,vote
Police,blame,incident
Police,have,explanation
PROPN,have,road
PROPN,restore,utility
PROPN,offer,compensation
PROPN,begin,dredging
PROPN,award,contract
cent,have,change
jury,will,deliberation
hundred,join,protest
monk,have,lesson
progress,will,it
team,debut,brief
speech,require,stimulation
Police,fire,gas
woman,flee,gas
PROPN,make,save
PROPN,be,what
contribution,shouldn,abortion
sheʼs,operate,sanctuary
PROPN,have,week
PROPN,hand,PROPN
state,withdraw,petition
PROPN,be,party
leader,have,party
officer,take,part
agent,didn,e
PROPN,be,soccer
PROPN,strike,eight
PROPN,walk,batter
PROPN,tell,I
country,do,PROPN
PROPN,have,sale
move,represent,blow
PROPN,violate,amendment
expert,agree,finding
PROPN,force,turnover
PROPN,join,roster
fate,await,decision
square,give,area
coach,draw,attention
merger,require,approval
PROPN,be,PROPN
sexism,would,racism
member,have,part
PROPN,help,we
PROPN,win,re
PROPN,scramble,line
airline,face,collapse
airline,withdraw,offer
functionality,defy,interface
PROPN,claim,victory
PROPN,be,effort
advertising,be,audience
damage,leave,half
PROPN,have,relation
PROPN,tell,woman
unit,require,quarter
work,draw,attention
force,receive,enquiry
ambulance,arrive,he
ambulance,take,he
PROPN,have,ending
PROPN,take,loss
emergence,have,balance
PROPN,have,affair
PROPN,will,impact
PROPN,have,reservation
PROPN,to,uranium
PROPN,report,income
occasion,will,chance
peacekeeper,to,crime
entrant,will,pair
screen,offer,room
reporter,have,news
army,crisscross,33
army,take,opinion
change,relegate,part
living,shuffle,card
living,deal,card
PROPN,have,unit
PROPN,follow,requirement
PROPN,make,cut
court,sentence,they
ball,find,way
vehemence,turn,I
PROPN,owe,it
PROPN,be,network
PROPN,didn,luck
PROPN,run,luck
PROPN,celebrate,luck
press,make,reference
PROPN,survive,it
fingernail,betray,work
PROPN,invite,PROPN
campaign,never,agreement
partner,enter,dock
side,have,time
strike,strike,PROPN
PROPN,carry,deal
airline,be,deal
PROPN,mean,pig
PROPN,rule,PROPN
court,must,decision
market,have,loss
PROPN,request,freeze
PROPN,stop,redistribution
PROPN,to,redistribution
PROPN,have,whom
PROPN,complete,hole
PROPN,recognise,progress
PROPN,have,reputation
government,to,executive
government,revert,power
judge,to,workload
system,monitor,object
environmentalist,get,way
woman,do,car
pressure,may,they
poll,produce,forecast
thief,strip,PROPN
woman,show,rate
customer,can,500
game,give,ball
PROPN,dial,999
firm,be,fraction
prosecutor,be,possibility
people,have,she
technician,find,problem
PROPN,halve,deficit
PROPN,inherit,condition
PROPN,inherit,debt
government,take,many
company,announce,version
user,to,song
money,have,plague
PROPN,use,X
food,include,set
vehicle,hit,ied
figure,have,family
PROPN,will,executive
police,spot,he
official,expect,drop
PROPN,approve,measure
PROPN,be,something
PROPN,would,PROPN
bill,take,shape
woe,be,depression
PROPN,will,benefit
group,would,monopoly
influence,take,form
investor,slam,PROPN
family,have,alarm
cocaine,make,way
reader,get,cent
other,have,potential
nation,should,crisis
case,raise,question
school,to,rate
visitor,may,video
tourist,will,poster
recipe,will,life
business,be,time
PROPN,win,match
expert,do,surge
PROPN,do,capacity
shot,devise,plan
t,have,PROPN
evaluation,resemble,version
PROPN,be,country
PROPN,pass,bill
bank,buy,PROPN
symbol,will,bankruptcy
doctor,verify,claim
person,add,salt
one,can,hole
People,be,more
approach,create,confusion
PROPN,to,product
actor,face,audience
actor,deliver,dig
sibling,feel,that
sale,have,expectation
PROPN,leave,offfice
poll,show,percent
vote,make,difference
fed,take,step
sun,don,t
PROPN,extend,lead
PROPN,convert,which
employer,can,what
attorney,have,asset
investor,be,it
ingredient,preserve,uniqueness
debate,have,echo
majority,want,election
PROPN,take,time
PROPN,have,act
governor,show,support
PROPN,will,map
building,have,sense
parent,open,letter
PROPN,have,choice
book,include,guide
parliament,reject,nominee
surface,produce,time
city,hasn,title
76er,win,it
oil,provide,militant
member,to,successor
pregnancy,make,news
substitute,not,PROPN
academic,believe,what
college,may,some
PROPN,topple,PROPN
PROPN,win,power
debtor,do,arrangement
PROPN,be,game
upsurge,prompt,authority
walkout,might,delivery
PROPN,call,meeting
PROPN,have,run
t,have,cause
PROPN,forecast,percent
PROPN,have,prisoner
PROPN,note,PROPN
PROPN,explore,idea
expert,tell,PROPN
analyst,anticipate,earning
PROPN,have,aspect
excess,unsettle,some
bloom,be,coast
child,rate,top
PROPN,rank,25th
study,find,event
patient,need,drug
stimulus,put,billion
report,detail,activity
chancellor,reject,idea
force,must,criterion
PROPN,announce,resignation
reward,will,risk
people,have,knack
murder,spark,sensation
woman,can,doctor
collapse,would,we
PROPN,have,people
Police,have,man
stop,include,PROPN
PROPN,say,what
woman,take,vocal
PROPN,exchange,gunfire
suspect,enter,store
hindrance,make,difference
PROPN,take,place
company,make,proposal
PROPN,be,challenge
airline,have,schedule
tournament,draw,participant
movie,trigger,emotion
PROPN,display,flair
PROPN,rush,movie
agenda,include,issue
PROPN,equal,share
presence,would,freedom
people,be,girl
ice,arrest,immigrant
volunteer,spend,month
PROPN,cite,study
t,do,much
PROPN,burst,bank
PROPN,make,reference
PROPN,do,it
PROPN,support,it
study,have,link
family,can,animation
burial,take,place
friend,make,issue
student,suffer,most
analyst,have,reason
cost,will,bailout
position,flood,country
medium,take,image
medium,spin,it
contract,have,dollar
slowdown,may,economy
awareness,may,some
human,apply,engineering
government,will,leader
defense,waive,hearing
prosecutor,must,judge
PROPN,construct,narrative
deputy,ask,resident
rain,cause,water
local,buy,beer
PROPN,call,what
fight,face,PROPN
PROPN,spend,average
scenario,cancel,flight
ministry,would,official
PROPN,shake,head
PROPN,tell,PROPN
singer,pay,kwacha
excursion,cost,premium
PROPN,will,limit
attack,say,source
PROPN,do,it
t,know,recipe
partnership,deliver,solution
plane,survive,test
bone,urge,girl
visitor,restrict,much
article,evoke,memory
council,paint,green
outrage,grow,PROPN
student,con,onlooker
t,have,level
comment,draw,ire
team,have,chance
one,recognize,she
PROPN,never,deuce
PROPN,deserve,victory
authority,have,evidence
authority,arrest,convert
party,aren,t
country,t,it
country,be,it
PROPN,have,drug
PROPN,take,drug
PROPN,tell,friend
beverage,contain,congener
yankee,will,they
retailer,be,plan
operation,take,place
PROPN,teach,PROPN
voter,be,favor
mutt,can,memory
t,know,piece
PROPN,can,job
PROPN,lose,%
PROPN,send,chart
PROPN,seal,point
dervish,establish,mood
PROPN,expect,growth
court,to,role
visit,herald,start
step,might,origin
PROPN,welcome,pledge
PROPN,be,PROPN
party,will,candidate
investor,have,strength
fringe,be,resort
outsider,to,entry
goal,give,victory
incorporation,consider,certainty
monitoring,require,patient
PROPN,have,three
effort,cause,leakage
PROPN,have,investment
purchase,mean,date
distraction,bother,they
PROPN,have,man
adult,have,that
boulter,make,plea
family,clerk,year
cleric,would,militia
leader,order,it
PROPN,have,career
woman,grant,bail
successor,confiscate,property
client,have,drug
PROPN,need,indie
currency,fetch,1.60
song,have,energy
failure,be,member
idea,do,4
engagement,disrupt,attack
protection,could,impact
PROPN,score,chart
member,approach,PROPN
PROPN,have,ace
PROPN,land,percent
guy,do,it
PROPN,say,prognosis
man,shake,head
PROPN,mishandle,diamond
PROPN,could,he
t,manage,offense
police,seize,dozen
revamp,will,capacity
shareholder,can,role
journalist,tell,PROPN
other,be,we
name,remind,we
group,begin,trip
PROPN,shine,light
car,earn,title
t,have,resource
authority,take,step
t,don,yourself
people,don,t
people,have,interest
forecast,spark,rally
group,will,influence
incident,hide,explosive
food,provide,body
terminal,distribute,product
PROPN,describe,which
scene,take,place
superdelegate,will,PROPN
source,tell,PROPN
PROPN,withdraw,offer
PROPN,announce,offer
finding,do,credence
PROPN,play,role
opposition,reject,result
PROPN,be,brand
testing,detect,salmonella
People,stand,reward
People,reap,reward
company,have,audience
official,have,arrest
prosecutor,would,month
text,reaffirm,declaration
conduct,undermine,confidence
member,clash,knuckleduster
PROPN,dismantle,settlement
litany,give,pause
